id,account_type,date_joined,headline,industry,location,answer_count_total,karma_points,notification_setting,topics_followed
6299,P,2015-05-09 14:06:19.995100,Site Engineer at Ajmera Realty & Infra (I) Ltd.,Civil Engineering,"Bengaluru Area, India",0,1,,"[u'engineering', u'civil-engineering', u'cad']"
6317,S,2015-05-11 10:10:47.311264,,,Ga,0,1,,[]
6282,P,2015-05-08 09:34:16.164776,Finance Manager at Barclays,Financial Services,"Wilmington, DE",2,1,,"[u'college', u'school', u'management', u'work', u'financial-services']"
6276,P,2015-05-07 20:03:09.895089,"Coach, Trainer & Speaker Helping You Empower Yourself in Your Career",Management Consulting,Greater Philadelphia Area,3,1,W,"[u'management', u'consulting', u'public-speaking', u'coaching', u'leadership', u'human-resources', u'training']"
6327,P,2015-05-11 20:29:43.401451,Financial Services,,,1,0,,[]
6312,P,2015-05-10 21:48:28.293792,Financial Services - Customer Care,,,0,0,,[]
6322,P,2015-05-11 12:49:01.975490,Barclaycard US,Banking,"Las Vegas, Nevada Area",1,1,,"[u'banking', u'coaching', u'motivation', u'training', u'analysis', u'employee-training', u'customer-service', u'data-analysis', u'hands-on-training', u'relationship-management']"
6323,P,2015-05-11 13:17:31.832585,Retention Specialist,Consumer Services,"Las Vegas, Nevada Area",2,1,,"[u'sales', u'banking', u'leadership', u'training', u'project-management', u'time-management', u'customer-service']"
6324,P,2015-05-11 14:18:58.972324,Representitive Manager at Barclaycard,Banking,"Las Vegas, Nevada Area",1,1,,"[u'music', u'cooking', u'basketball', u'baseball', u'baking', u'retail', u'skateboarding', u'djing', u'music-production']"
6325,P,2015-05-11 16:57:05.658434,CEO - The Studio,Internet,San Francisco Bay Area,0,1,,"[u'music', u'marketing', u'design', u'photography', u'management', u'travel', u'sociology', u'social', u'advertising', u'media', u'video', u'spanish', u'leadership', u'internet', u'startups', u'web-marketing', u'social-media', u'online', u'photoshop', u'web-design', u'css', u'html', u'start-ups', u'user-experience', u'web']"
6331,P,2015-05-11 20:29:43.798640,Financial Services,,,2,0,,[]
6336,P,2015-05-11 20:29:44.252290,Financial Services,,,1,0,,[]
6328,P,2015-05-11 20:29:43.526603,Financial Services,,,1,30,,[]
6313,P,2015-05-10 21:49:16.245707,Financial Services,,,3,0,,[]
6318,P,2015-05-11 10:32:00.030767,Senior Manager,Banking,"Las Vegas, Nevada Area",1,1,I,"[u'management', u'banking', u'real-estate', u'residential-homes']"
6344,P,2015-05-11 20:29:44.983139,Financial Services,,,0,0,,[u'education']
6333,P,2015-05-11 20:29:43.979961,Financial Services,,,0,0,,[]
6334,P,2015-05-11 20:29:44.070908,Financial Services,,,0,0,,[]
6343,P,2015-05-11 20:29:44.890551,Financial Services,,,0,0,,[]
6337,P,2015-05-11 20:29:44.343553,Financial Services,,,0,0,,[]
6326,S,2015-05-11 17:25:47.021833,,,,0,146,,[]
6339,P,2015-05-11 20:29:44.524976,Financial Services,,,0,0,,[]
6338,P,2015-05-11 20:29:44.434048,Financial Services,,,0,0,,[]
6335,P,2015-05-11 20:29:44.161762,Financial Services,,,1,0,,[]
6316,P,2015-05-11 09:01:33.052502,The SEER Group LLC,Market Research,Greater Philadelphia Area,10,31,,"[u'marketing', u'leadership', u'project-management']"
6345,P,2015-05-11 20:29:45.073701,Financial Services,,,0,0,,[]
6346,P,2015-05-11 20:29:45.165523,Financial Services,,,0,0,,[]
6347,P,2015-05-11 22:20:38.268862,Retention Specialist,Banking & Investments,"Las Vegas, Nevada Area",1,1,,"[u'banking', u'technical', u'customer-service', u'finances', u'investments']"
6348,S,2015-05-11 22:34:23.800162,,,Alhambra,0,1,,[]
6349,P,2015-05-11 22:37:58.673065,"Relationship Manager-Merchant Disputes, BarclaycardUS","Public Relations, Communications, and Customer Advocacy","Las Vegas, Nevada Area",1,1,,"[u'teaching', u'english', u'interviews', u'public-speaking', u'coaching', u'employee-training', u'community-outreach', u'customer-service']"
6352,S,2015-05-12 10:56:16.278680,,,New Orleans,0,1,,[]
6353,P,2015-05-12 11:44:21.440392,Retention Specilalist at Barclaycard,Banking,"Las Vegas, Nevada Area",2,1,,[u'wellness']
6354,S,2015-05-12 12:13:44.977326,,,Miami,0,1,,[]
6355,S,2015-05-12 12:14:20.272174,,,Atlanta,0,1,,[]
6332,P,2015-05-11 20:29:43.889537,Financial Services,,,1,0,,[]
6321,P,2015-05-11 12:11:27.609200,Senior Quality Analyst at Barclaycard US,Financial Services,"Las Vegas, Nevada Area",2,16,N,"[u'management', u'coaching', u'leadership', u'training', u'employee-training', u'financial-services', u'time-management', u'customer-service', u'quality-assurance']"
6307,P,2015-05-10 17:35:18.793852,Cloud Video Services & Room Equipment,Telecommunications,Greater Seattle Area,2,1,,"[u'marketing', u'management', u'politics', u'history', u'networking', u'sales', u'public-speaking', u'leadership', u'training', u'telecommunications', u'time-management', u'business-development', u'customer-service', u'multi-tasking', u'recruiting', u'seattle', u'selling']"
6340,P,2015-05-11 20:29:44.615420,Financial Services,,,0,0,,[]
6357,S,2015-05-12 14:21:06.783465,,,Los Angeles,0,1,,"[u'law', u'psychology', u'child-development', u'child-psychology']"
6329,P,2015-05-11 20:29:43.617441,Financial Services,,,1,0,,[]
6362,P,2015-05-12 18:56:56.343486,Writer,Writing and Editing,Greater Los Angeles Area,0,1,,[]
6363,P,2015-05-12 21:51:20.055373,Relationship Manager at Barclaycard,Financial Services,"Las Vegas, Nevada Area",1,1,,[u'financial-services']
6364,P,2015-05-12 22:38:54.790636,Transformational Seminar Leader and Coach,Professional Training & Coaching,"Las Vegas, Nevada Area",1,1,,[u'customer-service']
6365,P,2015-05-13 09:39:56.331810,Financial Services,,Philly,8,16,,[]
6366,P,2015-05-13 10:06:29.997062,,,,0,1,,[]
6351,S,2015-05-12 08:38:20.133334,,,Sarasota,0,1,,[]
6356,S,2015-05-12 13:30:04.607520,,,Vancouver,0,51,,"[u'money', u'photo', u'camera', u'expert', u'salery']"
6358,S,2015-05-12 14:22:47.365533,,,Tx,0,1,,[]
6386,S,2015-05-13 13:31:44.115749,,,McAdoo,0,1,,[]
6380,S,2015-05-13 10:48:31.465665,,,,0,1,,[]
6368,P,2015-05-13 10:30:47.935025,Team Manager Barclaycard,Financial Services,"Las Vegas, Nevada Area",0,1,,[u'financial-services']
6369,E,2015-05-13 10:32:48.666294,Financial Services,,,0,1,,[]
6370,E,2015-05-13 10:33:46.456421,Financial Services,,,0,1,,[]
6387,P,2015-05-13 13:43:29.264865,UAT/QA ANALYST,Banking,Greater Philadelphia Area,1,1,,[u'banking']
6373,E,2015-05-13 10:37:18.281508,Financial Services,,,0,1,,[]
6374,E,2015-05-13 10:40:24.248547,Financial Services,,,0,1,,[]
6401,P,2015-05-14 14:55:19.433643,Business Analyst/Project Manager,Human Resources,"Tampa/St. Petersburg, Florida Area",0,1,,"[u'human-resources', u'project-management']"
6376,E,2015-05-13 10:43:57.830333,Financial Services,,,0,1,,[]
6378,E,2015-05-13 10:46:42.422996,Financial Services,,,0,1,,[]
6379,E,2015-05-13 10:47:46.900637,Financial Services,,,0,1,,[]
6371,E,2015-05-13 10:35:20.784713,Financial Services,,,3,31,,[]
6382,S,2015-05-13 12:08:27.055291,,,Houston,0,1,,[]
6372,P,2015-05-13 10:35:30.023369,Risk and Control Testing Lead at Barclaycard,Financial Services,"Las Vegas, Nevada Area",1,16,,[u'financial-services']
6377,E,2015-05-13 10:45:41.678198,Financial Services,,,1,1,,[]
6383,P,2015-05-13 12:57:39.913405,Video Teller AgentBank of America,Banking,Greater Philadelphia Area,0,1,,[u'banking']
6402,P,2015-05-14 16:41:11.516201,Career Counselor committed to guiding students to achieve their goals,Higher Education,Greater Boston Area,0,1,,"[u'career', u'career-paths', u'careers', u'careerpath', u'student', u'resume', u'career-choice', u'higher-education', u'career-change', u'career-plan', u'linkedin', u'student-counseling']"
6384,P,2015-05-13 13:07:54.505025,Account Manager; Barclaycardus,Financial Services,Delaware,0,1,,[u'financial-services']
6375,E,2015-05-13 10:42:45.468410,Financial Services,,,1,1,,[]
6391,P,2015-05-13 17:43:06.693097,Credit Analyst at Barclaycard,Banking,"Henderson, Nevada",1,1,,[]
6392,S,2015-05-13 18:26:12.211822,,,,0,61,,"[u'art', u'careers', u'graphic-artist', u'web-and-graphic-design', u'graphics-design', u'career-change']"
6396,S,2015-05-13 23:16:39.951103,,,Srinagar,0,1,,[]
6393,P,2015-05-13 19:40:50.455421,Barclaycard US ,Banking,"Las Vegas, Nevada Area",1,1,,[]
6395,P,2015-05-13 21:22:49.930823,Dispute Specialist,Credit Card,"Las Vegas, Nevada Area",1,1,,[u'financial-services']
6400,P,2015-05-14 13:54:20.467214,Fraud Operations Manager at Barclaycard US,Financial Services,"Las Vegas, Nevada Area",30,76,,[u'financial-services']
6399,S,2015-05-14 13:03:11.358119,,,Peterstown,0,176,,[]
6390,P,2015-05-13 16:47:37.029901,Financial Crimes Operations at Barclays,Banking,"Las Vegas, Nevada Area",2,1,,[u'banking']
6403,P,2015-05-14 17:00:44.573285,Web Developer at LinkedIn,Internet,San Francisco Bay Area,0,1,,[u'internet']
6404,P,2015-05-14 17:32:20.199934,Hospitality Professional,Hospitality,"Las Vegas, Nevada Area",1,1,,[u'hospitality']
6388,P,2015-05-13 15:22:24.194980,Facilitator,Financial Services,"Las Vegas, Nevada Area",2,31,,"[u'theatre', u'musical-theatre', u'financial-services']"
6405,P,2015-05-14 17:37:06.853075,Retention Specialist at Barclay's Bank,Finance and Banking,"Henderson, Nevada Area",3,1,,[]
6406,P,2015-05-14 18:18:16.215597,Team Manager,Banking,United States,0,1,,[]
6407,P,2015-05-14 19:01:13.649163,--,financial ,United States,0,1,,[]
6361,P,2015-05-12 16:16:40.141268,Founding Director at ThinkShift,Program Development,Washington D.C. Metro Area,1,1,,"[u'education', u'social', u'public', u'program', u'development', u'community', u'public-policy', u'nonprofits', u'grants', u'policy']"
6408,P,2015-05-14 21:35:04.949572,--,Banking,United States,6,16,,"[u'banking', u'higher-education']"
6389,P,2015-05-13 16:10:39.131729,Communications Director | Organizational Development & Change Management | HR | Employer Branding & Engagement,Public Relations and Communications,Greater Philadelphia Area,7,16,,[]
6409,P,2015-05-14 21:41:25.996146,Senior Account Manager at Barclaycard US,Management Consulting,"Las Vegas, Nevada Area",2,16,,[]
6410,P,2015-05-14 21:50:27.781429,Fraud Detection Analyst at Barclaycard,Financial Services,"Las Vegas, Nevada Area",1,1,,[u'financial-services']
6411,P,2015-05-14 23:30:38.909056,AML Analyst,Banking,"Las Vegas, Nevada Area",2,16,,[u'banking']
6418,P,2015-05-15 12:44:49.166576,AVP Planning & Forecasting at Barclaycard US,Financial Services,"Las Vegas, Nevada Area",0,1,,"[u'planning', u'analysis', u'financial-services', u'cost', u'cost-planning']"
6419,P,2015-05-15 12:46:18.089727,Vice President Forecasting & Planning,Financial Services,"Las Vegas, Nevada Area",1,1,,[u'financial-services']
6442,S,2015-05-18 11:12:20.685113,"Creative Director, UX and Visual Design",Design,Greater Boston Area,3,61,,"[u'design', u'creative', u'ux-design']"
6421,P,2015-05-15 17:08:03.883703,Team Manager,Banking,"Las Vegas, Nevada Area",0,1,,[u'banking']
6422,P,2015-05-16 10:39:21.671024,Account manager  at Barclaycardus,Financial Services,"Las Vegas, Nevada Area",1,1,,"[u'financial-services', u'customer-service']"
6424,P,2015-05-16 14:05:37.033142,GETTING THE BEST RESULTS.....,BANKING,United States,0,1,,[]
6425,S,2015-05-16 14:46:00.716953,,,,0,1,,[]
6426,S,2015-05-16 22:56:48.276650,,,"Keller, TX",0,1,,[]
6427,P,2015-05-17 06:59:31.436653,Answer writer and translation editor,Writing and Editing,Greater Atlanta Area,0,1,,[]
6428,P,2015-05-17 13:09:07.013351,Barclaycard US,Financial Services,"Las Vegas, Nevada Area",1,1,,[u'financial-services']
6429,P,2015-05-17 14:48:56.680481,,Logistics and Supply Chain,San Francisco Bay Area,0,1,,[]
6430,S,2015-05-17 21:54:10.846858,,,,0,1,,"[u'music', u'fashion', u'caring', u'dancing', u'tattoos', u'modeling']"
6367,P,2015-05-13 10:07:20.475145,,,Wilmingtom,0,1,,[]
6385,S,2015-05-13 13:30:13.364703,,,Hazleton,0,1,,[]
6397,S,2015-05-14 09:11:44.266266,,,Greenville,0,1,,[]
6417,S,2015-05-15 09:59:43.224188,,,Winston salem,0,31,,[]
6431,S,2015-05-18 00:38:30.895408,,,Laredo,0,1,,[]
6432,S,2015-05-18 02:09:42.543796,,,Vista,0,46,,"[u'anyone', u'lawyers', u'students', u'proffesional']"
6433,P,2015-05-18 06:59:58.869052,"Business Analyst at TATA Consultancy Services, Working for The Nielsen Company",Market Research,"Chennai Area, India",0,1,,[u'biology']
6434,E,2015-05-18 09:03:08.462772,,,Boston,0,1,,[]
6436,P,2015-05-18 10:02:51.111792,IT Analyst,Information Technology and Services,Greater Philadelphia Area,1,16,,[]
6438,S,2015-05-18 10:14:30.346049,,,West Roxbury,0,51,,"[u'police', u'cops', u'law-enforcment']"
6439,P,2015-05-18 10:20:38.153276,,,Wilmington,0,1,,[]
6440,P,2015-05-18 10:37:42.772579,,,,0,1,,[]
6443,S,2015-05-18 11:18:21.285857,The Soon-to-be Game Designer!,,Boston,0,31,,"[u'art', u'majors', u'computerscience', u'gamedesign', u'coding', u'python']"
6458,P,2015-05-18 11:35:14.821883,,,,0,1,,[]
6445,S,2015-05-18 11:18:54.672058,,,Boston,0,31,,"[u'college', u'money', u'fbi', u'study-abroad']"
6446,S,2015-05-18 11:19:22.230145,,,Boston,0,131,,"[u'school', u'arts', u'colleges', u'culinary', u'dance', u'performing', u'schools']"
6447,S,2015-05-18 11:19:28.072345,,,Boston,0,46,,"[u'computer-programming', u'-computer-science', u'computer-animation', u'hardware-design', u'user-experience']"
6449,S,2015-05-18 11:19:32.412795,,,Dorchester,0,1,,[]
6452,S,2015-05-18 11:20:23.547415,,,Massachusetts,0,1,,[u'performing-arts']
6454,S,2015-05-18 11:20:48.717399,,,Boston,0,1,,"[u'college', u'medicine', u'nurse', u'medical-field', u'scholarships', u'dance', u'pharmacist', u'us-army-military', u'community-service', u'financial-aid', u'tuition']"
6455,S,2015-05-18 11:20:50.364789,,,Boston,0,76,,"[u'psychology', u'entrepreneurship', u'double-major']"
6456,S,2015-05-18 11:22:49.996372,,,Boston,0,61,,[]
6420,S,2015-05-15 13:24:13.285038,,,Ripplemead,0,71,,[]
6459,P,2015-05-18 11:38:58.419748,,,,0,1,,[]
6460,P,2015-05-18 11:47:50.399700,,,,0,1,,[]
6451,S,2015-05-18 11:20:20.848049,,,Boston,0,1,,[]
6437,P,2015-05-18 10:04:19.029220,RN manager at Humana,Hospital & Health Care,Greater Detroit Area,1,1,,[]
6423,P,2015-05-16 14:03:50.838832,Call Center Professional,Banking,"Las Vegas, Nevada Area",2,1,,[u'banking']
6435,P,2015-05-18 09:57:14.868612,UX/UI Designer,Graphic Design,Greater Boston Area,0,1,N,"[u'design', u'graphic-design', u'ui-design', u'ux-design']"
6461,P,2015-05-18 11:52:53.387164,,,,0,1,,[]
6463,S,2015-05-18 12:07:33.993853,,,Jamaica Plain,0,1,,[]
6464,P,2015-05-18 12:17:44.072157,,,,0,1,,[]
6465,P,2015-05-18 12:38:46.465421,Talent Acquisition Manager at Viewpost and LSQ Funding Group,Financial Services and Technology,"Orlando, Florida Area",2,16,,"[u'resume', u'interviewing', u'screening-resumes']"
6466,S,2015-05-18 13:00:54.523742,,,Hudson,0,1,,[]
6467,P,2015-05-18 13:03:45.637117,Third Party Technology Manager at Barclaycard,Information Technology and Services,Greater Philadelphia Area,0,1,,[]
6470,P,2015-05-18 13:19:22.577813,,,,0,1,,[]
6468,P,2015-05-18 13:11:48.112555,,,,3,16,,[]
6474,P,2015-05-18 13:37:20.151293,,,,0,1,,[]
6476,E,2015-05-18 14:29:20.251176,,,Boston,1,16,,[]
6478,E,2015-05-18 14:59:41.401773,,,"Taunton, MA",0,1,,[]
6479,S,2015-05-18 16:03:48.862392,,,,0,1,I,[]
6481,S,2015-05-18 17:10:57.551216,,,,0,1,,[]
6469,P,2015-05-18 13:15:58.562815,well rounded,,,0,1,,[]
6462,P,2015-05-18 12:00:37.759496,,,,0,1,,[]
6483,P,2015-05-18 21:43:06.761310,Care Relationship Manager at Barclays,Banking,"Las Vegas, Nevada Area",0,1,,[u'banking']
6490,S,2015-05-19 09:23:38.964948,,,Boston,0,1,,"[u'dance', u'cardiologist', u'cardiac-surgeon']"
6484,S,2015-05-19 01:39:55.105888,,,Tomball,0,1,,[]
6485,P,2015-05-19 02:00:32.152338,Team Manager at Barclaycard,Consumer Services,"Las Vegas, Nevada Area",0,1,,[]
6486,P,2015-05-19 09:21:09.881819,Team Manager,Banking,"Las Vegas, Nevada Area",2,1,,"[u'banking', u'manufacturin']"
6489,S,2015-05-19 09:23:28.496677,,,Roxbury ,0,16,,"[u'education', u'obgyn', u'hours', u'residency', u'experince', u'malpractice']"
6493,S,2015-05-19 09:26:51.951384,,,Boston,0,46,,[]
6498,S,2015-05-19 09:28:13.850622,,,Boston,0,41,,"[u'police-officer', u'medical-assistant']"
6497,S,2015-05-19 09:28:08.745440,,,Boson ,0,16,,[]
6500,S,2015-05-19 09:33:30.049651,,,Boston,0,1,,[]
6482,S,2015-05-18 21:08:53.222117,,,Boston,0,1,,[]
6517,S,2015-05-20 10:41:21.424321,,,New York City,0,6,,[]
6505,S,2015-05-19 10:38:28.419987,,,Boston,0,1,,"[u'music', u'performing-arts']"
6477,P,2015-05-18 14:36:35.378363,"Scrum Master (CSM, CSP)",Information Technology and Services,Greater Philadelphia Area,0,1,,"[u'project-management', u'communication-skills']"
6518,S,2015-05-20 11:31:18.517977,,,New York City,0,1,,[]
6520,S,2015-05-20 12:37:52.933124,,,New York City,0,1,,[]
6510,E,2015-05-19 11:46:12.030678,,,,0,1,,[]
6509,E,2015-05-19 11:29:19.082903,,,,3,16,,[]
6507,S,2015-05-19 10:40:24.019372,,,Boston,0,56,,"[u'information-technology', u'network-security', u'computer-security', u'hacking']"
6502,S,2015-05-19 10:37:09.120579,,,Boston,0,11,W,"[u'video-games', u'therapists']"
6504,S,2015-05-19 10:37:31.844349,,,Boston,0,1,,"[u'computer', u'video-game', u'soccerplayers']"
6512,P,2015-05-19 15:52:01.351188,Information Security Architect at Columbia Sportswear,Information Technology and Services,"Portland, Oregon Area",0,1,,[u'network-security']
6513,P,2015-05-19 15:57:41.692818,R&D Process Engineer at Tyson Foods,Food Production,Greater Chicago Area,8,31,,"[u'engineering', u'design-engineering']"
6519,S,2015-05-20 12:37:29.736229,,,New York,0,1,,[]
6834,S,2015-06-14 08:48:40.195196,,,,0,1,,[]
6535,S,2015-05-21 13:38:11.068297,,,Pittsburgh,0,31,,[]
6521,S,2015-05-20 12:38:01.539078,,,New York,0,1,,[]
6523,S,2015-05-20 12:39:48.906458,,,New york,0,1,,[]
6527,S,2015-05-21 10:08:53.223828,,,Manhattan,0,1,,[]
6528,P,2015-05-21 12:06:24.554732,Designer,Marketing and Advertising,"Wilmington, De",0,1,,"[u'design', u'marketing-and-advertising']"
6514,P,2015-05-19 16:43:03.935889,,,,1,1,,"[u'dance', u'modeling']"
6524,P,2015-05-20 20:47:55.036178,Student at Itt-technical institute,Electrical/Electronic Manufacturing,"Las Vegas, Nevada Area",0,1,,[]
6525,P,2015-05-21 00:43:20.829598,Investigator III at Texas Workforce Commission,Government Administration,"Austin, Texas Area",0,1,,[]
6540,S,2015-05-21 13:38:32.832876,,,Pittsburgh,0,1,,[]
6530,S,2015-05-21 13:37:26.264043,,,Pittsburgh,0,6,,[]
6531,S,2015-05-21 13:37:54.475596,,,Pittsburgh,0,21,,[]
6534,S,2015-05-21 13:38:09.058949,,,Pittsburgh,0,16,,[]
6522,S,2015-05-20 12:38:02.874957,,,New York,0,21,,[]
6537,S,2015-05-21 13:38:24.116330,,,Pittsburgh,0,36,,"[u'nursing', u'nurse-midwife', u'midwifery']"
6539,S,2015-05-21 13:38:28.922906,,,Pittsburgh,0,36,,[]
6541,S,2015-05-21 13:38:33.636599,,,"Pittsburgh, PA",0,51,,"[u'acting', u'voice-acting']"
6542,S,2015-05-21 13:38:34.244464,,,"Pittsburgh, PA",0,36,,[]
6544,S,2015-05-21 13:38:40.542245,,,Pittsburgh,0,81,,[]
6545,S,2015-05-21 13:38:40.619972,,,Pittsburgh,0,31,,"[u'architect', u'video-game', u'computer-programming']"
6633,S,2015-05-26 14:31:13.520278,,,Los Angeles ,0,1,,[]
6533,S,2015-05-21 13:38:01.762155,,,Pittsburgh,0,1,I,"[u'architect', u'coding']"
6536,S,2015-05-21 13:38:14.532829,,,Pittsburgh,0,61,,"[u'nurse', u'medical', u'becoming', u'dream']"
6572,S,2015-05-21 13:40:13.942642,,,Pittsburgh,0,31,,[]
6529,S,2015-05-21 13:37:17.115278,,,Pittsburgh,0,61,,"[u'physical-therapist', u'physical-therapy']"
6532,S,2015-05-21 13:37:55.462764,,,Pittsburgh,0,16,,[]
6562,S,2015-05-21 13:39:21.909183,,,Pittsburgh,0,61,,[]
6547,S,2015-05-21 13:38:45.898752,,,Pittsburgh,0,71,,"[u'clinical-psychology', u'physcology', u'clinical']"
6548,S,2015-05-21 13:38:46.187681,,,Pittsburgh,0,176,,"[u'interior', u'interior-design']"
6553,S,2015-05-21 13:38:55.523554,,,Pittsburgh,0,1,,[]
6551,S,2015-05-21 13:38:54.414660,,,Pittsburgh,0,6,,"[u'writing', u'author']"
6552,S,2015-05-21 13:38:55.213991,,,Pittsburgh PA,0,21,,[]
6561,S,2015-05-21 13:39:17.745020,,,Pittsburgh,0,16,,"[u'art', u'majors', u'therapy', u'teenagers', u'art-therapy']"
6557,S,2015-05-21 13:39:09.909609,,,Pittsburgh,0,76,,"[u'technology', u'tech']"
6571,S,2015-05-21 13:40:12.961820,,,Pittsburgh,0,1,,[]
6577,S,2015-05-21 13:40:31.577332,,,Pittsburgh,0,1,,[]
6543,S,2015-05-21 13:38:35.769413,,,Pittsburgh ,0,16,,[]
6579,S,2015-05-21 13:40:47.848021,,,Pittsburgh,0,6,,[]
6550,S,2015-05-21 13:38:51.131286,,,Pittsburgh,0,1,,[]
7166,P,2015-07-19 19:01:50.061296,Food & Beverages Professional,Food & Beverages,"London, Canada Area",0,1,,[u'political-science']
6565,S,2015-05-21 13:39:28.077235,,,Pittsburgh,0,1,,[]
6567,S,2015-05-21 13:39:38.276633,,,Pittsburgh,0,1,,[]
6556,S,2015-05-21 13:39:06.522498,,,Pittsburgh,0,16,,[]
6575,S,2015-05-21 13:40:25.594003,,,Pittsburgh,0,31,,[]
6554,S,2015-05-21 13:38:58.523220,,,Pittsburgh,0,1,,[]
6574,S,2015-05-21 13:40:19.621486,,,Pittsburgh,0,6,,[]
6564,S,2015-05-21 13:39:23.163658,,,Pittsburgh,0,51,,"[u'entertainment', u'construction']"
6559,S,2015-05-21 13:39:16.653615,,,PIttsburgh,0,31,D,[]
6599,S,2015-05-22 15:06:57.792628,,,New York,0,1,,[]
6584,S,2015-05-21 15:11:50.545114,,,New York City ,0,6,,"[u'computerscience', u'media', u'coding']"
6585,P,2015-05-21 15:42:23.841849,Software Engineer CFDRC,Computer Software,"Huntsville, Alabama Area",0,1,,[u'computer-software']
6586,P,2015-05-21 16:01:44.244228,"Manager, Corporate Programs at Yahoo",Internet,San Francisco Bay Area,0,1,,"[u'international', u'internationalaffairs', u'internet']"
6587,P,2015-05-21 16:03:43.315649,I.T Specialist at Prince Georges County Public Schools,Computer Networking,Washington D.C. Metro Area,0,1,,[u'computer-networking']
6588,P,2015-05-21 16:40:43.182131,Project Manager | Employee Engagement | Diversity & Inclusion | Learning & Development,Internet,San Francisco Bay Area,0,1,D,"[u'internet', u'training']"
6590,S,2015-05-22 00:40:33.394488,,,Las Vegas,0,1,,[]
6591,S,2015-05-22 07:14:45.999706,,,Dindugal,0,1,,[]
6592,P,2015-05-22 10:14:36.152984,"Assistant Vice President, Technical Lead | Senior Lead Website and Database Developer | Hosting Infrastructure Architect",Information Technology and Services,Greater Philadelphia Area,22,121,N,"[u'programming', u'information-technology', u'javascript', u'web', u'website']"
6546,S,2015-05-21 13:38:45.603481,,,Pittsburgh,0,1,,[]
6555,S,2015-05-21 13:39:03.840726,,,PIttsburgh,0,1,,[]
6568,S,2015-05-21 13:39:40.602400,,,Pittsburgh,0,1,,[]
6570,S,2015-05-21 13:39:55.467772,,,Pittsburgh,0,46,,[]
6569,S,2015-05-21 13:39:44.097063,,,Pittsburgh,0,16,,[]
6576,S,2015-05-21 13:40:26.408452,,,Pittsburgh,0,1,,[]
6549,S,2015-05-21 13:38:48.707818,,,Pittsburgh,0,1,,[]
6573,S,2015-05-21 13:40:14.598926,,,Pittsburgh,0,1,,[]
6616,S,2015-05-22 18:15:07.078161,,,,0,136,,"[u'entrepreneurship', u'anyone', u'bussiness']"
6606,S,2015-05-22 15:09:37.811918,,,New York City,0,1,,[]
6600,S,2015-05-22 15:06:58.293708,,,NY,0,1,,[]
6595,S,2015-05-22 11:32:57.158565,,,"Palo Alto, CA",0,76,,[]
6581,S,2015-05-21 13:42:20.045576,,,Pittsburgh,0,1,,[]
6597,S,2015-05-22 13:10:46.570522,,,Pittsburgh,0,16,,[]
6601,S,2015-05-22 15:07:13.278218,,,New York City,0,96,,[]
556,E,2012-03-29 15:44:07.065421,Learning myself,,,0,2,,[]
6598,S,2015-05-22 15:06:55.199299,,,New York,0,1,,[]
6589,S,2015-05-21 18:17:59.939162,,,Lebanon,0,76,,"[u'doctor', u'medical', u'surgeon', u'nurse-practitioner']"
6602,S,2015-05-22 15:07:18.446754,,,New York,0,31,,[]
6603,S,2015-05-22 15:07:46.544942,,,Nyc,0,1,,[]
6604,S,2015-05-22 15:07:54.719197,,,New York,0,1,,[]
6605,S,2015-05-22 15:08:33.485299,,,New York City,0,1,,[]
6609,S,2015-05-22 15:12:29.747685,,,New york,0,1,,[]
6582,S,2015-05-21 13:42:21.664218,,,Pittsburgh,0,141,,"[u'military', u'army', u'collge', u'military-experience', u'us-army-military']"
6611,S,2015-05-22 15:13:17.786125,,,New York,0,1,,[]
6615,S,2015-05-22 15:50:43.851894,,,Deming,0,1,,[u'fashing-designer']
6614,S,2015-05-22 15:16:06.079471,,,New York City,0,1,,[]
6613,S,2015-05-22 15:14:34.488052,,,New York,0,1,,[]
6617,S,2015-05-22 20:03:47.181868,,,,0,1,,[]
6618,S,2015-05-22 20:13:16.937827,,,,0,1,,[]
6594,P,2015-05-22 10:57:12.866107,--,,United States,0,1,,[]
6619,S,2015-05-23 01:30:27.328523,,,,0,1,,[]
6620,S,2015-05-23 07:42:06.907216,,,,0,31,,[]
6621,S,2015-05-24 07:21:42.456501,,,Northolt,0,1,,[]
6622,S,2015-05-24 09:11:20.845978,,,,0,1,,[]
6580,S,2015-05-21 13:41:09.294533,,,Pittsburgh,0,1,,[]
6625,S,2015-05-24 12:20:52.115864,,,Cleveland,0,1,,[]
6644,S,2015-05-27 10:19:24.185344,,,New York,0,1,,[]
6626,S,2015-05-25 00:38:35.739917,,,Las Vegas,0,1,,[]
6627,P,2015-05-25 11:45:05.100746,Project and Operations Manager at Allure Strategies,Hospital & Health Care,Chile,0,1,,"[u'entrepreneurship', u'consulting', u'startups']"
6624,S,2015-05-24 12:06:34.654933,,,DELHI,0,31,,[]
6629,S,2015-05-25 22:12:30.502942,,,Fresno,0,76,,[]
6630,S,2015-05-25 23:00:25.860763,,,Rexburg,0,1,,[]
6631,P,2015-05-26 13:34:56.634843,4410 Program Specialist at NYC Department of Education,Education Management,Greater New York City Area,0,1,,[]
6650,S,2015-05-27 10:21:43.775560,,,Manhattan ,0,1,,[]
6596,S,2015-05-22 13:10:03.241286,,,Pittsburgh,0,1,,[]
